carat,cut,color,clarity,price
0.37,0,0,7,7.272
0.27,4,1,3,6.153
0.28,2,1,4,6.188
0.3,3,1,4,6.738
0.31,4,2,7,6.818
0.5,4,0,1,7.247
0.31,2,4,6,6.561
0.96,4,2,3,8.66
0.3,2,2,5,6.593
1.5,1,5,4,9.096
0.94,4,2,4,8.871
0.6,4,3,4,7.393
0.73,4,2,3,8.052
0.56,4,1,3,7.658
0.31,2,5,1,6.26
0.74,2,3,5,8.135
0.77,4,2,2,7.912
0.7,4,4,1,7.738
0.5,3,1,4,7.465
0.54,2,0,1,7.416
0.3,4,2,7,6.772
0.35,4,1,3,6.72
1.04,3,4,1,8.548
0.91,2,1,2,8.217
0.96,3,1,1,8.381
0.5,3,1,4,7.424
1.73,3,1,1,9.696
0.38,2,1,3,6.792
0.34,3,3,4,6.39
0.5,2,1,4,7.393
0.3,2,0,1,6.42
1.11,4,4,1,8.604
1.0,2,5,1,8.316
0.71,2,0,0,7.447
0.6,3,2,2,7.228
0.37,2,4,5,6.615
0.41,4,1,4,6.907
0.31,3,3,3,6.687
0.58,4,2,1,7.25
0.28,2,1,4,6.188
0.72,4,4,4,8.012
1.91,3,5,1,9.501
0.9,2,2,2,8.18
1.41,1,4,4,9.115
1.01,2,4,1,8.49
1.5,2,3,3,9.325
0.92,3,5,1,8.173
0.72,4,2,4,7.91
0.44,2,0,4,6.745
0.71,2,6,4,7.533
1.01,2,2,6,9.191
1.2,2,2,4,9.028
0.43,4,3,6,6.944
1.01,3,2,3,8.924
1.06,2,4,2,8.293
0.56,1,1,4,7.56
1.7,3,3,4,9.677
2.01,4,4,2,9.616
0.7,3,5,6,7.838
0.52,3,0,1,7.381
1.5,3,3,2,9.026
0.31,4,2,6,6.784
0.93,3,0,2,8.454
1.52,2,0,2,9.188
0.3,4,1,4,6.489
0.39,2,2,4,6.574
2.09,2,2,2,9.693
1.01,2,5,2,8.104
0.73,4,5,4,7.756
1.02,3,4,2,8.322
0.73,2,2,1,7.766
0.27,4,2,7,6.633
1.13,3,5,1,8.42
1.26,4,4,1,8.812
2.01,1,4,2,9.673
0.8,0,3,0,7.447
1.06,4,0,3,9.093
0.9,0,5,3,7.913
0.33,3,4,3,6.541
0.44,4,5,3,7.127
0.51,2,2,1,7.179
1.05,4,2,2,8.45
0.7,2,3,1,7.685
2.0,3,4,2,9.315
0.31,4,4,5,6.438
0.42,3,1,4,6.865
1.15,3,2,2,8.398
0.32,1,0,1,6.378
1.07,4,6,1,8.351
0.63,3,1,2,7.482
1.5,2,1,4,9.388
2.14,4,5,2,9.566
1.02,3,0,0,8.253
1.6,0,2,2,8.744
0.42,4,0,4,6.938
0.7,4,1,4,8.162
2.1,2,3,2,9.473
0.37,3,5,6,6.773
0.7,4,5,3,7.669
1.17,1,4,2,8.5
2.02,3,6,2,9.321
0.29,2,1,6,6.412
1.71,2,4,4,9.433
1.01,3,2,2,8.342
0.51,4,3,3,7.375
0.9,4,0,1,8.417
0.33,2,0,6,6.854
0.3,4,3,7,6.76
2.01,3,6,1,9.397
1.31,3,5,3,8.659
0.5,2,0,1,7.116
2.04,2,6,4,9.518
1.01,3,4,4,8.594
0.34,3,4,3,6.64
1.12,4,3,5,9.128
0.72,4,2,1,7.915
0.71,2,0,5,8.242
0.9,4,1,2,8.341
2.01,3,2,2,9.385
1.14,4,4,4,8.689
1.02,1,3,4,8.713
1.19,3,3,2,8.468
1.02,3,4,4,8.578
0.33,4,2,6,6.862
0.8,4,1,1,8.12
0.5,4,2,6,7.68
0.51,1,1,1,7.274
1.05,4,0,5,9.323
0.69,4,4,1,7.508
0.41,3,0,2,6.526
0.71,4,3,1,7.882
1.07,2,2,2,8.423
1.52,3,5,1,9.05
1.76,3,4,4,9.52
0.72,2,4,2,7.586
0.91,4,4,3,8.321
0.3,4,2,3,6.48
1.49,4,2,5,9.832
1.04,1,0,1,8.631
0.3,4,0,4,6.815
0.41,4,2,3,6.981
0.82,4,1,1,8.286
1.22,3,5,4,8.735
1.0,3,3,2,8.294
0.7,4,5,1,7.798
0.53,3,0,3,7.75
0.31,1,1,4,6.479
0.3,2,3,4,6.515
0.57,4,1,3,7.583
1.01,2,1,3,9.03
0.52,3,3,2,6.981
0.31,2,0,4,6.599
2.04,2,6,4,9.401
0.32,2,6,4,5.974
0.32,2,3,7,6.861
0.36,4,5,7,6.6
0.4,4,2,6,7.188
0.28,4,3,4,6.23
0.57,4,1,4,7.575
0.71,4,5,4,7.894
1.62,2,0,2,9.109
2.03,3,5,1,9.728
0.51,2,1,6,7.824
0.71,4,0,4,8.108
0.37,3,1,3,6.907
0.5,1,2,4,7.27
0.37,4,3,1,6.41
0.71,2,5,1,7.704
1.07,2,3,2,8.204
0.28,2,2,4,6.188
0.37,4,4,7,6.842
0.42,2,0,4,6.813
1.0,1,1,1,8.533
1.1,1,5,1,8.411
0.3,4,1,4,6.489
0.3,3,5,3,6.34
0.24,4,4,5,6.223
0.75,4,1,1,8.061
0.3,2,4,6,6.485
0.35,1,4,4,6.314
0.8,4,4,7,8.287
0.9,2,5,2,8.15
0.9,4,3,2,8.161
1.22,4,4,1,8.786
0.62,1,3,4,7.523
2.01,3,5,3,9.745
0.91,1,4,1,8.156
0.55,3,3,2,6.986
2.02,2,2,1,9.68
1.1,2,2,4,8.878
1.74,4,1,1,9.68
0.8,2,4,3,8.053
0.32,4,3,5,6.842
1.17,3,5,2,8.395
1.16,4,5,4,8.491
0.37,2,1,3,6.604
0.76,4,3,2,7.779
0.94,2,2,2,8.055
1.01,2,4,3,8.528
0.78,3,4,2,7.637
0.34,4,3,4,6.39
0.32,4,3,6,6.736
1.01,4,3,5,8.991
0.33,4,1,6,7.03
0.71,4,3,1,7.829
0.54,2,1,3,7.424
0.57,4,1,3,7.686
1.22,3,4,4,8.844
1.05,3,3,4,8.729
1.61,4,1,2,9.206
0.3,2,4,4,6.159
0.42,4,3,4,6.955
1.05,3,3,2,8.371
0.72,4,3,2,7.803
1.52,4,2,1,9.423
1.5,2,4,1,8.95
1.71,3,5,1,9.315
0.34,4,3,3,6.488
0.58,4,2,4,7.418
1.01,3,3,4,8.659
1.11,4,5,1,8.518
1.12,3,4,1,8.587
0.34,3,3,3,6.78
0.35,3,0,1,6.468
0.7,3,1,1,7.801
0.4,2,1,7,7.096
0.31,4,1,5,6.762
0.55,4,4,1,7.147
0.9,1,0,1,8.311
0.51,4,0,4,7.629
0.96,1,2,4,8.261
2.04,2,5,4,9.759
1.0,3,2,0,8.115
0.35,4,0,6,7.193
0.4,1,1,1,6.782
0.49,3,2,2,6.978
1.57,3,4,3,9.299
0.71,2,2,1,7.845
0.41,4,1,5,7.125
0.43,4,3,3,6.78
0.35,3,5,2,6.238
1.53,4,1,2,9.244
0.71,4,0,3,8.051
0.4,2,0,3,6.859
0.33,4,5,1,6.098
1.02,2,4,2,8.304
1.0,1,1,2,8.388
0.9,4,0,4,8.682
2.0,2,1,2,9.709
1.52,2,3,4,9.46
0.3,4,0,6,7.014
1.21,4,4,1,8.354
1.0,4,5,4,8.485
0.41,4,2,3,6.981
0.45,4,3,6,7.214
1.53,4,4,3,9.43
1.01,3,2,4,8.744
0.8,3,3,4,8.051
1.02,4,4,2,8.379
1.01,2,1,5,9.105
0.31,4,4,6,6.561
1.14,4,4,1,8.613
0.74,4,4,1,7.773
1.5,3,1,4,9.599
1.01,3,3,2,8.149
0.65,4,1,5,8.014
1.01,3,1,2,8.397
0.7,0,3,0,6.974
1.02,3,1,4,8.792
0.31,4,3,7,6.896
0.7,2,1,6,8.223
1.15,2,4,2,8.464
1.01,2,0,1,8.62
0.4,2,3,1,6.733
2.47,4,6,2,9.644
0.23,2,3,5,6.066
0.51,4,0,3,7.58
0.41,3,3,1,6.828
1.1,4,3,3,8.869
1.13,0,2,3,8.9
0.91,2,0,1,8.425
0.41,3,2,3,6.981
2.15,3,6,1,9.529
0.4,3,0,1,6.898
0.4,2,0,2,6.682
0.31,3,4,5,6.687
0.31,4,1,4,6.465
0.59,4,3,5,7.662
0.5,0,4,1,6.998
0.3,4,5,5,6.244
1.16,2,3,1,8.589
0.51,4,0,5,7.916
1.24,4,3,5,9.144
1.06,3,5,2,8.296
1.08,4,3,3,8.929
0.9,4,4,4,8.296
1.12,1,3,2,8.333
0.7,4,6,4,7.536
0.53,2,5,3,7.208
0.62,3,3,3,7.567
0.31,3,1,3,6.848
0.4,4,1,5,6.797
0.4,3,1,1,6.81
0.52,1,2,1,7.213
1.03,4,4,2,8.385
0.54,2,2,3,7.378
0.9,2,4,4,8.291
0.32,3,4,4,6.225
1.21,4,1,6,9.517
0.61,4,1,2,7.221
0.4,4,0,4,6.89
1.06,4,3,4,8.804
0.31,1,0,1,6.347
0.37,4,3,2,6.25
2.45,2,6,2,9.379
0.56,4,3,1,7.204
0.54,4,5,5,7.205
0.52,3,2,2,7.013
1.01,2,6,1,8.332
0.85,4,5,1,8.129
0.3,4,3,1,6.168
0.51,4,0,4,7.488
1.0,2,4,5,8.688
0.58,2,1,4,7.549
0.53,3,3,3,7.503
1.23,4,3,6,9.222
1.51,4,3,2,9.064
1.01,3,1,2,8.466
0.74,2,5,6,7.888
0.7,3,2,4,7.951
0.92,4,3,3,8.565
0.32,4,2,4,6.661
0.52,4,3,5,7.607
1.0,3,3,5,8.734
1.01,4,0,1,8.741
1.64,2,6,2,8.955
0.54,4,3,1,7.208
1.09,1,4,1,8.473
0.9,2,2,4,8.41
2.01,4,3,2,9.812
0.53,4,2,5,7.723
0.4,1,0,2,6.395
1.63,3,3,1,9.357
0.42,4,1,4,6.865
0.9,4,2,4,8.419
1.0,1,1,1,8.5
1.17,4,3,5,9.137
2.12,3,1,2,9.538
0.7,2,4,2,7.544
1.5,4,4,4,9.295
0.31,3,6,1,6.142
0.33,4,3,6,6.731
0.53,4,4,7,7.445
1.02,4,1,2,8.407
0.7,2,5,2,7.482
0.7,2,2,1,7.694
0.9,1,2,2,8.092
1.19,4,4,0,8.241
0.75,3,1,1,7.9
0.51,2,3,4,7.271
0.4,3,0,2,6.501
0.9,3,5,1,7.989
1.3,4,3,5,9.362
1.52,4,2,1,9.399
1.01,2,3,5,8.926
0.7,4,4,3,7.821
0.52,3,1,6,7.742
0.46,2,1,3,7.256
0.42,3,1,1,6.86
0.58,4,5,4,7.394
1.79,4,4,2,9.362
0.31,4,0,5,6.89
0.3,1,3,4,6.122
1.51,3,5,5,9.159
0.38,3,4,6,6.874
0.51,4,3,3,7.399
0.4,2,1,5,6.95
0.3,4,0,1,6.564
0.51,4,2,1,7.24
0.54,4,0,5,7.954
0.42,2,5,5,6.648
0.33,4,0,2,6.447
0.5,4,1,4,7.465
0.9,0,3,2,8.04
0.51,4,2,5,7.649
1.01,1,5,4,8.194
1.05,2,4,4,8.633
0.31,2,5,1,6.26
0.7,4,5,6,7.838
0.4,3,2,4,6.736
1.3,3,3,6,9.32
0.38,4,0,3,6.996
0.32,2,4,4,6.225
0.7,4,3,4,7.909
0.9,1,1,1,8.243
1.11,4,3,2,8.562
0.9,1,4,4,8.171
0.94,2,3,6,8.714
1.31,3,2,1,8.939
0.61,4,3,6,8.009
0.3,4,5,2,5.905
0.27,4,1,5,6.683
0.55,4,3,3,7.488
0.77,3,0,4,8.14
0.26,4,1,3,6.321
0.31,3,3,4,6.299
1.18,4,0,1,8.884
0.44,3,1,5,7.196
0.91,2,4,4,8.501
0.31,4,4,4,6.24
1.19,2,4,4,8.822
1.0,1,4,1,8.343
0.4,1,0,1,6.579
0.93,4,4,1,8.254
2.13,4,4,2,9.635
0.91,2,2,2,8.223
0.32,2,4,3,6.33
1.02,3,2,4,8.776
0.33,4,0,3,6.732
1.55,3,2,3,9.678
0.31,2,2,4,6.687
0.26,2,2,6,6.332
0.5,4,4,5,7.383
0.32,4,1,6,7.039
0.4,4,1,4,6.882
1.0,1,3,4,8.676
1.02,2,3,1,8.51
0.27,4,3,4,6.194
0.41,2,1,5,7.079
0.6,2,1,2,7.131
1.04,2,3,7,9.066
1.02,2,0,1,8.666
0.38,4,5,6,6.673
0.28,3,3,5,6.471
0.3,4,3,5,6.5
0.42,4,1,6,7.244
0.3,4,5,4,6.009
0.4,1,3,4,6.812
1.01,3,3,4,8.717
0.7,0,2,0,6.9
0.4,4,2,2,6.594
0.72,3,1,4,7.973
2.04,3,3,2,9.609
1.26,3,4,1,8.636
0.41,4,3,6,7.048
0.51,2,0,3,7.471
0.73,3,0,4,8.086
0.23,4,2,5,6.273
0.5,2,5,1,6.955
0.43,4,1,1,6.675
1.21,1,3,4,8.904
0.77,4,0,1,7.989
2.14,3,5,2,9.675
1.61,3,4,2,9.123
0.32,4,2,1,6.196
0.4,4,5,5,7.123
0.51,4,1,1,7.343
0.55,2,5,2,6.991
0.96,4,3,1,8.379
0.58,3,1,1,7.492
0.32,4,0,1,6.628
0.51,4,0,4,7.477
0.3,2,3,1,6.284
1.32,3,1,0,8.523
0.57,4,1,5,7.869
0.54,4,5,4,7.144
0.58,4,0,4,7.544
0.57,4,4,6,7.565
0.41,4,4,7,7.125
0.41,4,2,5,6.951
0.7,2,4,2,7.666
0.39,4,2,3,6.845
0.36,4,1,3,6.998
1.06,4,5,1,8.44
0.34,4,3,4,6.423
1.15,3,5,1,8.442
0.54,3,4,5,7.416
0.58,4,2,3,7.531
0.61,2,1,1,7.454
0.76,0,4,5,7.901
0.51,2,1,4,7.239
0.33,4,3,3,6.501
0.71,4,2,1,7.951
1.01,2,3,2,8.286
1.06,3,3,2,8.427
0.82,4,4,6,8.137
0.72,4,3,4,7.99
0.3,4,0,3,6.786
0.7,3,0,2,7.849
0.93,0,3,2,8.062
0.32,4,3,4,6.261
0.41,3,1,3,7.05
0.58,4,0,2,7.202
0.56,4,1,5,7.785
1.4,4,6,1,8.722
0.57,2,5,4,7.144
1.25,3,4,3,8.899
1.02,4,1,2,8.431
0.96,0,1,2,7.943
0.82,4,2,4,8.165
1.0,1,0,2,8.347
0.73,4,0,4,8.327
0.9,3,4,0,7.57
1.02,2,1,2,8.363
0.3,4,3,2,6.045
0.93,1,2,2,8.268
0.9,1,2,4,8.404
0.31,1,5,6,6.347
0.23,3,1,5,6.522
0.52,4,2,6,7.778
1.77,3,6,4,9.151
1.57,4,5,2,8.907
1.29,2,2,2,8.513
0.41,4,1,3,7.05
1.05,3,0,1,8.687
0.54,4,5,3,7.281
1.52,1,4,3,9.376
1.51,4,5,2,8.948
1.05,3,4,4,8.589
0.3,4,3,7,6.701
0.47,4,4,7,7.531
0.41,4,2,3,6.915
0.69,4,2,6,8.239
0.5,1,3,5,7.475
0.54,4,2,4,7.516
0.28,4,2,7,6.668
0.73,0,5,0,7.069
0.32,3,3,4,6.579
0.7,2,4,2,7.618
1.01,2,4,4,8.676
1.51,3,5,2,8.895
1.58,4,3,1,9.36
0.58,4,2,2,7.194
0.4,3,0,1,6.898
0.57,2,3,1,7.222
1.5,2,2,3,9.649
2.53,3,4,2,9.593
0.71,4,2,5,8.335
0.78,3,2,1,7.947
0.41,4,3,4,6.967
0.69,3,4,1,7.508
0.31,4,1,6,6.806
1.0,2,3,3,8.788
0.72,4,1,4,8.078
0.33,4,2,4,6.75
0.71,3,1,1,7.956
0.7,4,2,1,7.793
0.43,3,0,4,6.962
0.55,4,3,3,7.54
1.07,2,1,2,8.576
0.35,2,4,5,6.56
0.31,4,5,1,6.286
1.02,3,2,2,8.421
3.5,4,4,0,9.44
0.4,2,5,6,6.985
1.56,4,3,3,9.613
0.51,2,1,1,7.203
1.3,3,3,6,9.311
1.22,3,2,6,9.378
0.33,4,4,6,6.623
0.31,2,4,3,6.299
0.36,3,0,4,6.998
0.5,1,1,1,7.194
1.07,3,1,3,8.989
0.9,3,0,2,8.072
1.6,3,4,2,9.028
0.71,2,1,2,7.713
1.07,4,5,6,8.808
0.7,3,3,3,7.838
0.33,3,5,5,6.611
1.51,4,4,4,9.302
0.57,4,2,5,7.936
0.3,1,3,5,6.778
1.01,2,2,1,8.533
0.72,2,1,2,7.72
1.51,4,4,3,9.381
0.85,2,0,4,8.345
0.5,1,1,6,7.605
0.47,3,1,3,7.402
0.28,3,1,5,6.471
0.7,1,5,1,7.669
0.3,1,3,7,6.797
0.56,4,2,3,7.557
0.7,2,2,1,7.65
0.31,4,1,3,6.848
1.09,4,0,1,8.742
0.42,4,3,6,7.072
0.93,2,3,1,8.415
1.13,4,6,2,8.383
0.39,4,2,3,6.865
0.72,2,5,4,7.654
0.28,2,1,3,6.188
1.71,1,2,2,8.85
0.4,3,0,3,7.024
0.3,2,2,7,6.787
1.3,4,4,6,9.13
0.33,4,1,6,6.892
0.31,2,4,3,6.548
1.01,0,2,2,8.37
0.34,4,1,7,7.059
0.4,2,1,4,6.83
0.41,4,3,3,6.868
0.51,2,0,4,7.425
1.21,4,4,1,8.689
0.32,2,3,4,6.33
0.31,3,2,7,6.818
1.01,2,5,1,8.406
0.51,4,1,1,7.343
0.6,2,2,1,7.349
1.21,3,1,1,8.77
0.3,4,1,4,6.489
1.23,2,4,2,8.458
0.7,4,2,1,7.83
1.5,3,4,1,9.068
0.4,2,2,1,6.832
1.26,3,5,1,8.711
1.51,2,4,4,9.321
0.41,4,1,3,6.984
2.53,3,6,2,9.737
0.7,3,1,6,8.1
0.36,3,0,1,6.746
0.33,4,3,6,7.016
0.3,2,4,5,6.405
0.56,4,1,4,7.557
0.6,3,2,5,7.848
1.0,3,4,1,8.474
0.4,4,0,1,6.588
1.01,4,4,1,8.484
0.51,3,0,1,7.361
0.7,3,0,2,7.499
0.9,1,5,3,8.201
0.8,4,3,2,7.885
0.91,2,6,3,8.033
0.33,3,1,1,6.611
0.51,1,1,1,7.124
1.58,3,3,3,9.579
2.29,3,5,4,9.834
0.4,4,1,3,6.836
0.32,2,1,1,6.37
1.59,2,6,3,9.05
0.59,2,1,4,7.527
0.92,4,2,2,8.453
1.12,2,6,2,8.31
0.44,2,1,1,6.697
0.54,3,4,2,6.879
0.28,2,4,6,6.223
0.71,4,3,3,7.922
0.4,2,2,5,6.89
0.41,4,1,5,7.125
0.85,0,3,0,7.409
1.16,3,4,1,8.609
0.42,4,3,3,6.825
0.67,2,3,6,8.064
0.4,1,0,1,6.579
1.0,2,1,2,8.369
0.34,3,2,4,6.78
1.51,2,2,1,9.323
0.39,4,5,1,6.412
0.32,1,0,2,6.168
1.07,1,2,4,8.829
0.7,4,2,1,7.787
0.56,3,0,1,7.452
0.7,3,1,1,7.885
1.04,3,4,1,8.578
0.39,3,6,3,6.672
0.34,1,4,4,6.286
1.04,4,1,1,8.883
0.71,4,2,3,8.219
0.74,2,3,1,7.897
1.01,4,2,3,8.918
0.63,3,1,1,7.561
0.7,2,5,2,7.496
0.43,2,2,3,6.962
0.51,2,0,1,7.354
0.59,4,5,6,7.625
0.38,2,0,1,6.597
0.3,4,0,2,6.103
0.96,2,0,2,8.309
0.33,4,3,6,6.766
1.23,3,1,2,8.688
0.34,4,4,5,6.503
0.79,3,2,1,7.885
1.08,4,1,1,8.536
1.02,3,2,1,8.535
0.63,4,1,6,8.065
0.3,4,0,3,6.609
0.3,4,2,5,6.542
0.31,4,3,6,6.704
0.57,4,2,5,7.75
1.06,4,5,2,8.288
0.3,3,1,5,6.921
0.51,4,2,5,7.646
1.25,4,6,4,8.531
1.01,3,2,2,8.393
0.71,3,1,1,7.845
0.3,4,5,6,6.277
0.9,2,1,2,8.364
0.81,3,0,2,8.004
1.24,4,2,5,9.398
0.71,4,3,1,7.777
0.26,2,2,4,6.213
0.35,4,0,1,6.468
0.3,4,2,7,6.772
1.02,4,2,4,8.781
1.05,4,4,2,8.435
0.48,0,1,2,6.81
0.4,3,2,3,6.957
0.23,2,2,4,5.996
0.3,1,4,5,6.405
1.52,0,4,0,8.162
1.02,3,4,2,8.345
0.34,1,5,1,6.353
2.03,4,5,2,9.487
1.32,2,4,1,8.892
0.42,3,3,4,6.991
0.54,4,0,4,7.744
0.4,4,2,3,6.821
1.2,3,4,4,8.805
1.4,3,3,2,8.885
0.3,4,4,5,6.654
1.51,3,4,4,9.33
0.26,2,1,6,6.304
0.33,4,3,5,6.593
0.54,4,5,1,7.369
0.56,2,1,3,7.463
0.3,2,6,4,6.159
0.7,4,2,3,7.963
0.7,4,2,5,8.201
1.7,3,0,1,9.632
1.03,0,0,2,8.228
0.4,4,0,2,6.751
0.31,4,2,7,6.818
0.52,4,3,5,7.713
1.5,1,3,4,9.351
1.0,4,1,4,8.835
2.13,4,5,2,9.663
0.73,1,1,0,7.395
2.24,4,5,2,9.663
0.61,4,1,5,7.975
0.72,3,0,4,8.072
0.71,4,3,1,7.831
0.2,3,0,4,5.905
0.7,4,4,1,7.824
0.86,4,1,2,8.154
1.09,4,3,5,9.102
1.22,3,5,3,8.78
1.65,2,6,1,8.975
0.55,4,0,4,7.665
2.2,4,5,2,9.511
0.9,1,1,1,8.404
1.6,2,4,1,9.205
1.49,4,2,0,8.728
0.47,3,1,5,7.514
2.02,3,5,1,9.564
0.42,4,3,5,7.006
0.72,2,3,3,7.89
1.26,0,0,2,8.465
0.53,0,1,1,7.217
0.5,3,3,3,7.465
0.4,2,0,4,6.745
1.16,1,3,2,8.201
0.54,4,3,2,7.05
0.9,2,2,1,8.216
0.46,4,5,7,7.083
0.57,2,2,4,7.401
0.46,1,1,4,7.144
0.9,0,5,4,8.085
0.32,3,3,2,6.292
0.54,4,2,4,7.427
0.72,4,3,3,8.154
1.01,1,3,2,8.164
0.91,0,2,1,7.997
0.35,4,0,1,6.718
0.3,4,1,7,6.864
0.38,4,3,1,6.583
0.56,2,0,1,7.483
1.25,2,3,6,9.302
2.01,1,5,1,9.725
0.3,4,1,5,6.921
1.22,4,4,3,8.661
0.51,4,0,4,7.415
1.52,4,4,1,9.268
0.58,2,5,6,7.49
0.4,3,0,1,6.649
0.75,3,5,2,7.635
1.53,1,1,2,8.942
0.51,1,2,5,7.694
1.05,3,3,0,7.774
1.0,2,0,1,8.706
1.33,3,4,2,8.765
1.35,3,3,4,9.167
0.43,2,3,5,6.883
1.0,3,3,4,8.707
1.01,3,5,2,8.312
0.33,3,3,2,6.073
1.1,4,6,2,8.349
0.53,4,0,6,8.144
0.41,4,2,4,7.009
0.9,1,2,2,8.166
0.51,3,1,4,7.485
2.0,1,3,0,8.833
1.51,4,4,1,9.22
0.71,2,2,3,8.021
0.94,3,4,2,8.112
1.11,3,0,0,8.186
0.3,4,4,5,6.654
1.24,4,3,5,9.359
0.89,3,4,2,7.943
2.01,1,5,2,9.472
0.53,2,3,3,7.407
0.35,1,2,1,6.368
1.02,2,2,2,8.288
0.73,2,5,4,7.794
0.44,2,2,3,6.986
0.7,2,4,4,7.774
1.01,3,4,2,8.225
1.12,1,2,4,8.843
0.7,0,3,6,7.936
1.01,3,1,5,9.181
0.4,4,3,3,6.777
0.81,4,2,2,7.911
0.34,4,1,1,6.64
1.02,4,4,1,8.616
0.51,4,2,4,7.372
0.4,4,4,6,6.992
0.91,3,0,2,8.307
1.01,3,3,3,8.784
0.31,3,4,1,6.351
0.49,1,2,3,7.165
0.55,4,0,4,7.64
0.35,4,1,3,6.746
0.54,4,3,3,7.473
1.0,3,3,2,8.294
0.36,3,3,3,6.837
0.4,4,1,5,7.121
0.7,3,3,5,8.146
0.78,0,4,4,7.898
2.0,4,4,2,9.392
0.5,4,4,2,6.865
0.9,2,5,2,8.025
0.3,3,2,4,6.654
0.37,2,2,4,6.545
0.76,4,3,3,7.997
0.82,4,0,2,8.119
2.02,4,5,4,9.681
2.02,3,4,1,9.756
0.55,2,1,2,7.043
0.51,3,0,4,7.54
0.5,3,1,1,7.255
0.9,3,4,1,8.21
1.01,1,0,1,8.499
0.5,0,1,1,7.001
0.37,2,2,4,6.545
1.54,2,2,3,9.685
0.3,4,6,4,6.446
0.31,4,3,3,6.373
0.4,1,1,1,6.532
1.04,1,0,2,8.341
0.5,0,1,2,7.04
1.21,1,2,4,8.96
0.34,3,4,6,6.903
1.12,3,3,2,8.315
0.54,1,0,4,7.405
1.11,2,4,1,8.582
1.13,3,4,2,8.438
0.46,2,0,2,6.738
1.04,3,2,4,8.822
1.12,4,3,3,8.951
0.74,0,1,1,7.635
0.71,4,5,6,7.847
1.07,1,3,1,8.489
1.31,2,5,3,8.837
0.42,2,4,4,6.65
0.34,4,4,5,6.531
0.41,3,1,3,7.05
0.81,3,3,4,8.069
0.31,4,1,4,6.613
0.42,4,1,6,7.244
0.4,3,0,2,6.751
0.7,2,5,1,7.6
0.56,3,0,1,7.503
1.21,2,5,2,8.539
1.04,4,2,3,8.901
1.04,2,1,7,9.33
1.2,3,2,0,7.766
0.53,2,1,1,7.267
0.3,3,2,7,6.853
0.41,2,2,1,6.645
0.33,1,3,3,6.501
1.12,3,2,2,8.445
0.73,4,4,1,7.754
0.41,3,1,1,6.807
1.01,3,2,2,8.411
2.04,3,5,1,9.601
1.02,1,4,2,8.139
0.72,2,3,5,8.146
0.37,4,3,4,6.504
1.0,2,2,2,8.27
1.06,2,0,4,8.902
0.3,3,1,4,6.738
0.31,4,0,6,6.839
0.5,0,3,3,7.22
1.01,1,2,4,8.744
0.62,0,2,3,7.642
0.7,4,4,4,7.689
0.51,4,3,5,7.536
0.45,2,4,6,7.15
0.89,4,0,2,8.341
0.44,4,2,5,7.133
2.01,0,5,2,9.279
1.05,4,3,3,8.926
0.6,4,0,6,8.345
0.57,4,5,3,7.418
0.32,3,1,1,6.579
1.57,3,6,4,8.799
0.41,4,1,4,6.774
0.6,4,4,1,7.476
1.0,3,4,2,8.343
0.3,4,1,4,6.489
0.31,2,3,4,6.299
0.59,2,0,4,7.575
0.26,2,0,4,5.999
1.02,4,4,2,8.22
1.03,4,1,2,8.486
0.5,1,1,4,7.249
0.7,2,2,4,7.982
0.51,4,0,4,7.54
0.63,4,3,7,8.121
2.6,0,3,2,9.743
1.0,4,4,0,8.033
1.24,2,4,1,8.861
0.41,3,3,4,6.718
1.02,3,4,4,8.599
0.42,4,5,6,6.784
0.32,3,2,4,6.719
0.31,3,3,1,6.385
0.7,2,5,5,7.769
1.04,3,3,2,8.361
1.01,1,2,3,8.663
0.54,4,0,4,7.519
1.3,3,4,2,8.536
0.31,2,5,6,6.347
2.53,3,4,2,9.775
1.7,3,2,3,9.82
1.52,3,1,1,9.284
0.67,1,2,4,7.745
0.32,4,2,6,6.75
1.54,4,5,1,9.205
1.01,1,4,2,8.266
1.7,3,2,2,9.036
0.3,3,3,3,6.405
0.32,2,3,1,6.292
2.13,3,2,2,9.53
0.3,4,1,5,6.658
0.4,3,3,5,6.957
0.73,4,3,5,8.048
1.06,4,0,7,9.669
1.5,3,3,0,8.685
0.9,4,5,4,8.333
0.39,4,3,6,6.916
1.55,3,6,4,8.976
0.34,4,3,5,6.653
0.31,4,4,5,6.438
1.51,4,3,3,9.594
0.25,4,4,6,6.263
0.36,2,1,4,6.671
0.75,2,1,4,8.073
0.31,4,6,4,5.981
1.0,4,1,1,8.49
0.44,3,3,1,6.898
0.41,4,1,5,6.921
1.14,4,3,3,9.002
1.01,2,0,2,8.431
0.38,4,4,5,6.724
1.06,3,4,1,8.605
0.5,2,1,4,7.368
0.53,2,0,1,7.4
0.81,4,6,1,7.744
1.11,4,2,4,8.954
1.7,4,2,4,9.779
1.59,3,0,2,8.959
1.01,3,2,1,8.566
0.71,2,1,4,7.969
1.58,4,4,1,9.244
0.92,1,3,2,7.892
0.34,4,3,5,6.653
1.51,4,4,1,9.311
0.57,4,2,5,7.757
2.01,2,4,2,9.666
0.5,2,3,1,7.088
0.54,2,0,2,7.203
0.51,1,1,4,7.485
1.37,3,1,3,9.45
1.02,2,1,2,8.389
0.54,4,2,6,7.966
0.4,4,3,6,6.965
0.71,2,1,5,8.183
2.08,3,4,0,8.724
0.73,3,2,4,7.984
